Business_ID,Business_Name,Business_Description,Industry_Type,Business_Type,Years_in_Operation,Credit_Score,State,District,Employees,Annual_Revenue_Year1,Annual_Revenue_Year2,Annual_Revenue_Year3,Assets_Year1,Assets_Year2,Assets_Year3,Loan_Amount_Year1,Loan_Amount_Year2,Loan_Amount_Year3,Growth_Rate (%),Eligible_Schemes,Scheme_Description,Historical_Scheme_Adoption
7455,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Construction,Medium,2,333,Andhra Pradesh,Chandigarh,460,35606431.57,12597376.88,16061145.85,9223712.792,669135.9585,2410629.353,6816872.492,5959038.914,5907905.447,21.69908171,Scheme B,Tax benefits for small textile businesses.,No
7456,PQR Services,An innovative food processing startup focusing on organic products.,Retail,Micro,23,451,Andhra Pradesh,Chandigarh,81,30245945.03,14928380.86,32414796.73,6123368.193,1844309.753,4233372.85,2297886.734,8238577.97,1743538.252,29.31206956,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7457,LMN Industries,A small manufacturing unit producing auto parts.,Food & Beverage,Small,12,781,Madhya Pradesh,Agra,21,11146580.18,24264356.48,2960217.471,5861369.428,408934.79,18748445.04,5374824.81,6967796.805,497379.8253,26.28626249,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7458,XYZ Enterprises,An innovative food processing startup focusing on organic products.,IT Services,Micro,5,727,Andhra Pradesh,Shimla,386,12707703.16,29381166.94,35314525.02,4048426.617,12808500.64,14449028.61,9572746.646,1225376.64,786263.0835,45.65672378,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
7459,XYZ Enterprises,A family-run textile business making handloom fabrics.,Retail,Medium,12,467,Telangana,Bhopal,381,4291951.361,15288625.32,6654273.001,9380755.042,5463273.624,10894636.69,2781857.842,3575975.229,6584133.152,5.755326706,Scheme B,Government-backed credit support for IT startups.,No
7460,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Automobile,Medium,43,677,Goa,Dehradun,473,27619103.62,22747547.48,35637983.87,3854802.346,7948461.389,7995909.729,3599898.836,3522593.21,504959.5326,-8.565895742,Scheme D,Tax benefits for small textile businesses.,No
7461,XYZ Enterprises,A small manufacturing unit producing auto parts.,Healthcare,Micro,48,384,Karnataka,Thiruvananthapuram,377,12347219.54,23573366.33,15285577.39,17631741.54,4285273.238,19516611.28,1039502.991,3460536.779,5365406.969,22.94922424,Scheme A,Tax benefits for small textile businesses.,Yes
7462,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Manufacturing,Small,46,833,Jharkhand,Mumbai,496,46332818.25,23979271.63,19207410.14,1779430.829,5883802.827,14236765.99,5838959.661,9537860.24,9459731.353,10.02167258,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
7463,PQR Services,An innovative food processing startup focusing on organic products.,Tourism,Medium,17,410,Goa,Mumbai,422,27106910.08,13063636.16,16029609.86,10068156.43,18275452.37,7001446.455,6537873.449,6194222.265,4901009,30.46340968,Scheme B,Government-backed credit support for IT startups.,No
7464,LMN Industries,A growing IT services company specializing in cloud solutions.,Textile,Small,17,628,Odisha,Coimbatore,418,43912661.63,32966575.84,29148726.02,12128521.81,13402116.51,8166217.329,2425623.777,3893582.353,5848075.925,43.18799979,Scheme D,Government-backed credit support for IT startups.,No
7465,PQR Services,A small manufacturing unit producing auto parts.,Food & Beverage,Micro,30,677,Jharkhand,Lucknow,42,24945243.53,4522291.29,45902588.98,19771580.11,8832219.007,10121510.36,3233578.486,2082050.556,7492923.881,37.05666528,Scheme B,Tax benefits for small textile businesses.,Yes
7466,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Education,Medium,36,300,Goa,Kanpur,126,9077179.514,30346193.87,16485841.6,6197881.197,10112095.44,9210194.064,6835458.602,2172334.083,8117992.486,41.55027172,Scheme C,Government-backed credit support for IT startups.,Yes
7467,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,IT Services,Medium,41,778,Karnataka,Bangalore,388,29593402.24,46397001.51,5357842.288,5921809.036,10199619.51,6056922.544,8224567.732,8374803.161,7966608.184,43.17145333,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,No
7468,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Micro,28,834,Chhattisgarh,Shimla,286,1950461.846,2813688.785,49551147.74,1334265.2,18620544.58,1558269.897,5608127.571,6071881.718,9861167.92,34.07836957,Scheme C,Government-backed credit support for IT startups.,Yes
7469,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Construction,Micro,1,611,Punjab,Shimla,103,23916913.64,27422554,610367.4097,7162716.92,14168952.64,5819789.67,9044671.464,3117690.991,4232182.753,39.93669767,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7470,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Tourism,Medium,24,377,Punjab,Chennai,74,47129694.66,33341785.43,43889981.11,15332731.86,18637008.41,4722280.646,4902266.778,7284613.872,7590602.871,38.72306952,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7471,LMN Industries,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,21,699,Rajasthan,Mumbai,470,10438600.31,19133061.38,9434740.59,247925.4497,4596810.272,8795247.76,9989996.921,1013513.191,2002693.669,42.44968942,Scheme D,Government-backed credit support for IT startups.,No
7472,XYZ Enterprises,A family-run textile business making handloom fabrics.,Construction,Micro,25,613,Madhya Pradesh,Ranchi,217,19111097.68,21549753.45,1865438.056,18777180.42,1973684.874,9290379.84,540040.1947,2223312.063,1096066.006,38.28582214,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,No
7473,LMN Industries,An innovative food processing startup focusing on organic products.,Tourism,Small,14,473,Gujarat,Kolkata,55,32815343.11,47633272.73,26987675.39,16282460.33,4105769.52,12199240.26,320481.3055,7116140.759,8893331.008,30.05291551,Scheme B,Government-backed credit support for IT startups.,Yes
7474,PQR Services,A family-run textile business making handloom fabrics.,Construction,Medium,23,898,Madhya Pradesh,Agra,167,47264625.09,14605232.19,25181972.41,15518809.07,12611155.64,7691054.437,538869.2886,2998791.869,7456186.605,49.82412935,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7475,XYZ Enterprises,A small manufacturing unit producing auto parts.,Textile,Micro,46,644,Rajasthan,Ludhiana,263,29198914,10819668,21958972.4,11271082.29,15839108.01,11734200.12,9302650.151,367151.1216,7258197.667,27.50201601,Scheme C,Government-backed credit support for IT startups.,Yes
7476,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Tourism,Micro,5,712,Tamil Nadu,Surat,260,4809974.779,46134192.63,11721746.28,1832590.375,19374279.98,2159710.09,734516.5121,5345184.144,7112979.032,11.2326256,Scheme C,Tax benefits for small textile businesses.,No
7477,PQR Services,A growing IT services company specializing in cloud solutions.,Tourism,Micro,14,741,Maharashtra,Ahmedabad,412,36252908.31,5942074.269,28143852.82,8595274.091,4828251.096,18965157.72,7630490.885,7994742.118,2785716.987,13.34388509,Scheme A,Government-backed credit support for IT startups.,Yes
7478,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Textile,Medium,44,366,Punjab,Delhi,345,9335689.163,36939900.03,14248243.92,12357012.69,3171883.254,16042744.12,8498792.565,9496002.346,7177442.492,7.221867322,Scheme C,Tax benefits for small textile businesses.,No
7479,LMN Industries,A family-run textile business making handloom fabrics.,Retail,Medium,13,425,Delhi,Ludhiana,226,39446876.84,1782368.707,8680585.541,840819.6298,8517511.626,2886524.487,8147774.415,8918082.75,3909594.923,9.360988202,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7480,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Tourism,Micro,22,331,Rajasthan,Bhopal,273,26261481.85,6041801.306,31234967.47,19654514.19,8749990.68,2691226.267,2996083.053,1041890.405,4666179.899,41.36463221,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,No
7481,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Automobile,Medium,30,519,Rajasthan,Coimbatore,147,2395332.87,4904563.226,18103566.44,7730166.357,2898260.995,6160910.807,2611198.282,3544208.883,9561169.425,19.69719026,Scheme B,Tax benefits for small textile businesses.,No
7482,LMN Industries,A growing IT services company specializing in cloud solutions.,IT Services,Medium,6,823,Tamil Nadu,Jaipur,238,16584458.79,49385150.16,31013679.16,11742183.53,12815291.48,5416459.429,2036178.58,8040868.755,2970437.041,48.76303481,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
7483,PQR Services,An innovative food processing startup focusing on organic products.,Construction,Medium,17,539,Telangana,Ahmedabad,231,19158643.61,20048713.62,3541116.891,629546.5552,18496013.94,18825412.48,2138184.761,9064751.096,773305.0762,34.07604056,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7484,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Micro,33,364,Andhra Pradesh,Dehradun,56,42208296.29,18164954.46,16843766.93,11464203.28,13016665.99,991537.1705,3949688.761,3101114.213,6445524.335,7.10952492,Scheme D,Tax benefits for small textile businesses.,No
7485,LMN Industries,A family-run textile business making handloom fabrics.,Automobile,Micro,43,798,Chhattisgarh,Chennai,255,25712777.52,35596642.91,35123209.85,3056156.32,14911154.56,8820229.839,1824216.373,8612093.53,4266898.721,7.304701428,Scheme B,Government-backed credit support for IT startups.,Yes
7486,LMN Industries,An innovative food processing startup focusing on organic products.,IT Services,Medium,14,782,Delhi,Patna,239,27061860.04,8734943.375,4089917.826,8191495.304,9979923.091,9491004.059,8289552.253,6865527.796,7871965.162,-6.017622728,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
7487,LMN Industries,An innovative food processing startup focusing on organic products.,Retail,Small,16,743,Bihar,Chandigarh,268,14501582.94,10299186.49,38655542.03,17155714.73,13855834.2,16685506.13,2995927.394,6247618.161,5440206.155,35.65017454,Scheme B,Government-backed credit support for IT startups.,Yes
7488,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Food & Beverage,Small,5,452,Bihar,Indore,201,5156315.27,12506241.95,14739433.51,10541326.47,9659192.887,4139676.567,7067511.801,3395494.409,8508793.127,22.18690913,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7489,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,E-commerce,Micro,44,575,Jharkhand,Hyderabad,167,48914356.78,33682275.69,6318884.243,17470159.57,1909928.168,3114071.188,6358056.497,9141511.753,8118495.825,34.22626613,Scheme C,Government-backed credit support for IT startups.,Yes
7490,LMN Industries,A family-run textile business making handloom fabrics.,IT Services,Micro,2,757,Tamil Nadu,Lucknow,154,49277812.84,49693705.47,13346203.15,14682019.92,17206844.07,10628864.38,6145960.139,1853513.726,4690149.572,4.154710943,Scheme B,Government-backed credit support for IT startups.,No
7491,LMN Industries,A growing IT services company specializing in cloud solutions.,Healthcare,Medium,21,342,Madhya Pradesh,Ranchi,56,2157311.124,37347891.44,17631311.68,15504173.29,135805.8234,12315475.11,6299112.2,874364.0256,7675810.089,11.050942,Scheme C,Tax benefits for small textile businesses.,Yes
7492,PQR Services,An innovative food processing startup focusing on organic products.,Textile,Medium,42,319,Maharashtra,Ahmedabad,178,39614430.6,25809631,39244996.44,9139190.476,2450972.152,19884018.99,4333104.214,567450.7936,9172372.592,24.63120963,Scheme B,Government-backed credit support for IT startups.,Yes
7493,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Automobile,Medium,4,863,Delhi,Bangalore,448,23931609.26,31482851.16,34863133.28,16302746.68,3708895.13,4050668.425,308916.7337,6534788.391,3116887.74,41.97371897,Scheme A,Tax benefits for small textile businesses.,No
7494,XYZ Enterprises,A family-run textile business making handloom fabrics.,E-commerce,Small,22,660,Tamil Nadu,Coimbatore,71,2219378.562,25935227.69,24405794.41,10721963.58,1471369.969,1843914.674,5608453.023,7384736.074,6117398.277,20.21244918,Scheme D,Tax benefits for small textile businesses.,Yes
7495,LMN Industries,An innovative food processing startup focusing on organic products.,Construction,Small,13,530,Uttarakhand,Coimbatore,438,45092896.74,9962440.007,18248746.11,12507652.2,19098839.27,595260.6356,6690040.104,9986428.491,2518100.504,21.20043243,Scheme A,Government-backed credit support for IT startups.,No
7496,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,E-commerce,Small,11,539,Jharkhand,Indore,477,21722729.11,5960094.721,47770531.41,13405385.96,15488452.47,3160737.268,7917014.399,5919001.362,8466284.449,10.59837895,Scheme D,Government-backed credit support for IT startups.,Yes
7497,LMN Industries,A family-run textile business making handloom fabrics.,Textile,Small,15,423,Maharashtra,Vadodara,279,33650264.28,23495498.36,36564094.76,12599396.04,5309469.386,6667772.535,6217723.6,5482323.963,4062608.019,-9.257861118,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7498,LMN Industries,A small manufacturing unit producing auto parts.,Textile,Medium,40,407,Gujarat,Visakhapatnam,14,49015582.16,9982572.098,48154916.57,1297496.615,14089205.57,5372421.596,6978663.279,8958044.808,6594057.692,19.01734142,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,No
7499,PQR Services,A small manufacturing unit producing auto parts.,E-commerce,Small,3,579,Goa,Thiruvananthapuram,314,38258158.99,11020978.64,2192943.957,12081311.26,6019985.293,6017870.365,403565.6372,9423583.844,4223062.42,-0.696081947,Scheme D,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7500,XYZ Enterprises,A small manufacturing unit producing auto parts.,Retail,Medium,33,350,Uttarakhand,Guwahati,317,25180092.28,35271547.42,43550403.95,11045650.35,1879796.911,12264134.46,3126738.703,1177079.948,916482.7305,-9.309111652,Scheme A,Government-backed credit support for IT startups.,No
7501,XYZ Enterprises,A family-run textile business making handloom fabrics.,Food & Beverage,Medium,19,547,Telangana,Surat,83,47990720.13,11054191.05,48133660.79,14749736.72,17170061.96,9445759.818,7000428.332,3670974.053,7709455.56,-1.634717922,Scheme D,Tax benefits for small textile businesses.,No
7502,XYZ Enterprises,A family-run textile business making handloom fabrics.,Food & Beverage,Medium,3,519,Delhi,Chandigarh,24,14279902.87,1162903.775,25911617.81,8521307.117,8110039.108,10041580.09,6097405.082,9368712.101,794150.4961,31.4872264,Scheme A,Government-backed credit support for IT startups.,Yes
7503,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Pharmaceuticals,Micro,47,613,Jharkhand,Hyderabad,34,45999569.69,3029944.52,17642560.29,10485023.53,17941127.85,2385952.385,3997920.032,6074988.127,4701593.701,-2.315889414,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
7504,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Micro,47,775,Uttar Pradesh,Varanasi,48,39703301.99,21154960.94,15383493.85,1032895.435,6348005.7,4691838.176,3896623.868,878862.1778,3200240.779,-1.444093583,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
7505,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Pharmaceuticals,Small,35,684,Gujarat,Bhopal,469,40064499.84,20948159.81,10844495.45,19417802.24,10750506.36,19263591.26,2171214.132,3809758.103,3537892.928,17.73674637,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,No
7506,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Retail,Medium,19,468,Telangana,Indore,250,49746890.93,45547657.17,34023868.05,1119059.375,6639929.968,13532443.48,3627827.732,4241957.375,3711194.038,35.61527821,Scheme D,Tax benefits for small textile businesses.,Yes
7507,XYZ Enterprises,A small manufacturing unit producing auto parts.,Construction,Small,38,696,Telangana,Bangalore,37,49293657.16,43857851.67,40278130.89,14754873.83,9138170.697,8577133.852,9485755.82,3292590.911,130841.0801,42.5252481,Scheme A,Government-backed credit support for IT startups.,No
7508,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Food & Beverage,Micro,8,782,Himachal Pradesh,Surat,242,12948939.17,11701240.46,1031495.373,9730693.409,19754084.65,562966.2655,9266679.913,5706137.938,821307.4334,17.10788595,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
7509,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Pharmaceuticals,Medium,36,867,Punjab,Visakhapatnam,221,27637009.75,7523568.349,33710482.26,8282896.369,19388090.28,11806441.69,127792.7145,5683301.098,172755.9502,23.14312873,Scheme D,Government-backed credit support for IT startups.,Yes
7510,LMN Industries,A growing IT services company specializing in cloud solutions.,IT Services,Medium,25,639,Assam,Ranchi,216,24656143.8,11823766.09,32325226.19,11750432.71,12638159.37,8242644.501,5025665.674,2226711.885,1291506.797,-8.59917605,Scheme A,Government-backed credit support for IT startups.,No
7511,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Textile,Small,14,745,Maharashtra,Agra,151,33206285.1,48894779.54,27886770.45,8899868.276,14255716.76,9540224.927,4652717.424,5514457.605,2269426.377,12.26120553,Scheme B,Government-backed credit support for IT startups.,No
7512,LMN Industries,An innovative food processing startup focusing on organic products.,Retail,Micro,41,562,Rajasthan,Chandigarh,376,23836937.29,26884798.33,36674490.23,8004886.385,1439923.643,18868942.52,820865.5871,6586946.106,8140638.886,-3.513106047,Scheme B,Government-backed credit support for IT startups.,Yes
7513,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Pharmaceuticals,Small,46,859,Jharkhand,Patna,262,8108300.112,31310263.48,25177900.49,5646694.23,18988297.55,4908520.404,9605121.988,8774618.062,4674959.842,19.01832876,Scheme C,Tax benefits for small textile businesses.,No
7514,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Retail,Micro,4,605,Assam,Ranchi,341,13954434.35,42571858.21,31858710.87,7925082.821,19435736.85,8938470.853,4925180.87,4260367.882,6048688.129,19.05593686,Scheme C,Tax benefits for small textile businesses.,No
7515,XYZ Enterprises,A small manufacturing unit producing auto parts.,Manufacturing,Micro,34,689,Odisha,Shimla,120,21360546.47,49207793.83,8358713.562,807176.0621,4114231.461,16394282.53,2053066.507,4755929.908,4013132.743,45.93121893,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
7516,PQR Services,A small manufacturing unit producing auto parts.,Pharmaceuticals,Micro,27,400,Punjab,Guwahati,127,30406526.65,41504136.13,40409145.65,438263.0486,1625669.121,17559737.11,5653019.014,4967480.551,4016518.327,-3.467282531,Scheme A,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7517,LMN Industries,A growing IT services company specializing in cloud solutions.,Manufacturing,Medium,19,714,Uttarakhand,Bhopal,111,24657017.96,13457741.11,10073947.54,8787112.179,10527985.84,9294428.757,1089889.218,9770949.424,8522969.701,-9.526591826,Scheme D,Government-backed credit support for IT startups.,No
7518,PQR Services,An innovative food processing startup focusing on organic products.,Tourism,Micro,18,860,Punjab,Chandigarh,378,1946517.556,23104931.35,25631324.01,11648363.16,267412.6449,12465690.88,8862817.373,8551760.788,926504.5567,10.90923067,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7519,ABC Pvt Ltd,A growing IT services company specializing in cloud solutions.,Pharmaceuticals,Small,3,549,Bihar,Varanasi,84,17602064.39,24489293.77,38031540.28,11576527.53,13851979.43,5263748.449,9892129.973,9447013.378,5386142.155,-1.066248383,Scheme A,Tax benefits for small textile businesses.,No
7520,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Education,Small,41,458,Jharkhand,Nagpur,379,29202742.82,30672538.68,41030599.89,4880743.543,16699349.73,6592490.669,9719877.946,5239619.848,3782147.626,31.17355051,Scheme A,Government-backed credit support for IT startups.,No
7521,XYZ Enterprises,A family-run textile business making handloom fabrics.,Pharmaceuticals,Micro,49,548,Himachal Pradesh,Coimbatore,146,29800318.99,2438809.672,37859432.11,1449773.946,10895045.53,6575806.231,3389696.12,2617075.38,8719814.863,30.51388924,Scheme A,Government-backed credit support for IT startups.,Yes
7522,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Pharmaceuticals,Small,14,459,Haryana,Agra,198,26001947.92,29956111.86,20563708.21,1979441.2,15805774.44,15524492.41,110919.0067,4158393.153,7380873.632,38.54434309,Scheme D,Government-backed credit support for IT startups.,Yes
7523,XYZ Enterprises,An innovative food processing startup focusing on organic products.,Food & Beverage,Micro,5,892,Himachal Pradesh,Vadodara,189,17810681.33,47035880.58,20761451.51,18466463.07,14214581.61,9009635.36,7606894.068,6188418.534,9452374.637,43.96935311,Scheme D,Government-backed credit support for IT startups.,Yes
7524,PQR Services,A growing IT services company specializing in cloud solutions.,Automobile,Medium,35,824,Uttarakhand,Chandigarh,268,13079792.13,10906927.91,13052926.11,16597824.92,7687277.041,10910514.03,3188531.565,1908178.855,254175.9784,8.541961135,Scheme B,Government-backed credit support for IT startups.,Yes
7525,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Healthcare,Small,40,455,Uttar Pradesh,Thiruvananthapuram,19,23984756.05,23703304.01,37557029.72,16877443.33,19802486.14,16793265.18,7645416.805,2102327.255,7305028.895,28.66716415,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,Yes
7526,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Healthcare,Medium,10,500,Telangana,Panaji,14,44662164.89,14232289.44,29485805.68,5006524.346,8910086.227,14300943.11,3178501.878,719580.5274,7907393.401,22.61456022,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
7527,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Manufacturing,Small,2,421,Bihar,Mumbai,35,10388786.86,2908082.064,1923424.67,13948226.74,19230082.79,1214959.581,7743831.494,8560029.014,4609139.534,9.643109477,Scheme D,Tax benefits for small textile businesses.,Yes
7528,PQR Services,An innovative food processing startup focusing on organic products.,Construction,Micro,14,537,Haryana,Varanasi,258,43476641.87,21198846.33,33119460.91,18725969.15,16614682.09,11607659.26,2248918.314,850508.6922,5745999.77,8.122309247,Scheme A,Tax benefits for small textile businesses.,No
7529,LMN Industries,A small manufacturing unit producing auto parts.,Healthcare,Small,46,762,Uttarakhand,Indore,298,41289062.5,42185002.33,30170780.01,14754652.06,8297668.064,13849471.8,4826594.546,9499905.915,28575.5305,31.72304704,Scheme B,Tax benefits for small textile businesses.,Yes
7530,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Education,Small,12,340,Jharkhand,Ahmedabad,167,35598830.41,29138303.44,4364973.188,14099475.87,2542308.243,15516670.75,6622500.158,5903522.211,1034674.69,47.43603122,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
7531,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Pharmaceuticals,Micro,34,665,Himachal Pradesh,Indore,479,14521044.98,24633667.08,40101057.68,17178937.94,5077256.444,14183813.6,1263180.836,1035700.661,4297050.935,31.10932771,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,No
7532,XYZ Enterprises,A small manufacturing unit producing auto parts.,Pharmaceuticals,Small,1,596,Himachal Pradesh,Dehradun,118,12397985.38,16108111.61,39184783.78,4750808.597,11420057.43,13468648.64,6404428.474,454755.8733,3981934.535,2.665846419,Scheme B,Tax benefits for small textile businesses.,Yes
7533,XYZ Enterprises,A growing IT services company specializing in cloud solutions.,Food & Beverage,Small,37,438,Himachal Pradesh,Madurai,139,20207916.98,6478800.372,2628321.919,733518.7506,15548017.92,8668232.197,8077715.406,3149743.574,4034812.368,-7.784049541,Scheme C,Tax benefits for small textile businesses.,Yes
7534,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Construction,Medium,46,555,Tamil Nadu,Chennai,332,23155900.27,9258332.828,8066515.947,14662438.85,11873221.33,5678023.042,4890651.903,5047372.679,1960376.901,19.02966366,Scheme D,Tax benefits for small textile businesses.,Yes
7535,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Food & Beverage,Medium,12,466,Bihar,Coimbatore,261,11934035.71,30438446.62,44685582.1,13245824.72,16475833.71,13382953.56,6375945.282,5531901.633,9261125.867,46.27245422,Scheme B,Government-backed credit support for IT startups.,Yes
7536,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Textile,Small,42,779,Karnataka,Patna,200,28964700.11,31487146.89,19329957.23,3322427.392,16944514.84,5916956.398,4156943.003,6190651.034,5518755.796,8.010032432,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,No
7537,ABC Pvt Ltd,A small manufacturing unit producing auto parts.,Retail,Medium,43,395,Delhi,Dehradun,110,35067551.75,8620314.183,18990362.19,10167354.55,6926757.443,7608709.847,3536961.797,3280870.481,7991538.958,25.75628226,Scheme A,Government-backed credit support for IT startups.,Yes
7538,LMN Industries,A small manufacturing unit producing auto parts.,Textile,Medium,28,336,Goa,Nagpur,433,17810498.92,32448146.24,4742899.615,9944214.48,19982756.88,2364618.8,9316059.571,9267579.134,8065160.444,-8.073952413,Scheme A,Tax benefits for small textile businesses.,No
7539,XYZ Enterprises,A family-run textile business making handloom fabrics.,Education,Medium,44,462,Andhra Pradesh,Surat,283,12310963.11,32068563.52,47865880.21,18615687.85,15773011.41,12945433.57,2966748.22,9769353.758,1970969.764,41.14541222,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,Yes
7540,PQR Services,An innovative food processing startup focusing on organic products.,IT Services,Micro,44,842,Goa,Chennai,63,21153310.17,3372379.525,27322991.02,4626483.918,5253376.95,10485893.62,6177236.059,5856292.923,6247730.229,34.4880883,Scheme B,Low-interest loans for MSMEs in the manufacturing sector.,Yes
7541,LMN Industries,A family-run textile business making handloom fabrics.,Manufacturing,Micro,15,601,Telangana,Indore,363,17028610.05,30745449.82,40302602.39,19329842.71,15161046.68,6373407.004,4686240.525,3473309.203,8950683.148,29.53591217,Scheme C,Government-backed credit support for IT startups.,No
7542,LMN Industries,A family-run textile business making handloom fabrics.,Construction,Micro,24,669,Gujarat,Indore,405,32059912.93,30324255.01,38889610.6,16003579.7,10202315.93,10440423.32,5358559.22,513010.5948,9188612.885,0.298066299,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,No
7543,LMN Industries,A growing IT services company specializing in cloud solutions.,Construction,Micro,15,391,Maharashtra,Panaji,180,24391104.69,17813844.32,22615184.35,7399498.086,15229683.35,4376459.923,9688252.482,3975952.284,3864676.393,10.65240092,Scheme C,Subsidized loans for women entrepreneurs in the food industry.,Yes
7544,XYZ Enterprises,A small manufacturing unit producing auto parts.,Retail,Medium,25,503,Himachal Pradesh,Ludhiana,137,42021253.37,28498515.8,31506195.87,5408687.87,4198331.889,13801215.59,2683025.5,2791566.829,2530209.927,-1.249852579,Scheme C,Low-interest loans for MSMEs in the manufacturing sector.,No
7545,ABC Pvt Ltd,A family-run textile business making handloom fabrics.,Construction,Medium,24,622,Himachal Pradesh,Chennai,196,23763916.05,43387083.36,45012469.5,6518633.177,5432324.185,19426420.87,8931700.087,1277010.487,8339420.017,-5.309916999,Scheme C,Government-backed credit support for IT startups.,Yes
7546,LMN Industries,A growing IT services company specializing in cloud solutions.,Tourism,Micro,44,805,Himachal Pradesh,Coimbatore,176,40048862.83,5619562.007,32760887.66,13950664.68,12624648.28,16489509.81,1725738.548,2180003.168,119372.5534,-6.405108152,Scheme A,Subsidized loans for women entrepreneurs in the food industry.,Yes
7547,ABC Pvt Ltd,An innovative food processing startup focusing on organic products.,Construction,Medium,31,404,Maharashtra,Dehradun,151,39626449.38,322012.562,47148047.18,4318335.298,1377867.476,15843597.62,8957723.411,3344968.984,322367.5231,-4.706340568,Scheme D,Subsidized loans for women entrepreneurs in the food industry.,No
7548,LMN Industries,A family-run textile business making handloom fabrics.,IT Services,Small,45,390,Chhattisgarh,Panaji,374,35043090.6,24449554.19,23255241.82,18109609.78,8950462.883,1362621.503,6262639.333,1082418.364,809702.9731,44.97321656,Scheme B,Subsidized loans for women entrepreneurs in the food industry.,No
